timestamp,latitude,longitude,speed,heading,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw
8289,12.895758041693384,77.58273555544324,5.0,95.40149850707367,0.02,0.01,9.8,0.001,0.001,0.002,1.325388384190188,-0.8227515885853601,95.40149850707367
8290,12.89575709931081,77.58274551093996,5.0,95.40747848385757,0.02,0.01,9.8,0.001,0.001,0.002,1.2951697076582105,-0.8145478960799659,95.40747848385757
8291,12.895756155893832,77.58275546633871,5.0,95.41343171087446,0.02,0.01,9.8,0.001,0.001,0.002,1.2644329805119123,-0.8061779721371681,95.41343171087446
8292,12.895755211447117,77.58276542163983,5.0,95.41935812197741,0.02,0.01,9.8,0.001,0.001,0.002,1.2331904970322474,-0.7976435248756434,95.41935812197741
8293,12.895754265975349,77.58277537684366,5.0,95.42525765131748,0.02,0.01,9.8,0.001,0.001,0.002,1.2014547537960896,-0.7889462959897101,95.42525765131748
8294,12.895753319483218,77.58278533195052,5.0,95.43113023334439,0.02,0.01,9.8,0.001,0.001,0.002,1.1692384446776423,-0.7800880603938616,95.43113023334439
8295,12.895752371975426,77.58279528696076,5.0,95.43697580280731,0.02,0.01,9.8,0.001,0.001,0.002,1.136554455770916,-0.7710706258605184,95.43697580280731
8296,12.89575142345669,77.58280524187474,5.0,95.44279429475552,0.02,0.01,9.8,0.001,0.001,0.002,1.1034158602357855,-0.7618958326511541,95.44279429475552
8297,12.895750473931736,77.58281519669279,5.0,95.44858564453915,0.02,0.01,9.8,0.001,0.001,0.002,1.069835913068529,-0.7525655531407117,95.44858564453915
8298,12.895749523405298,77.58282515141526,5.0,95.45434978780996,0.02,0.01,9.8,0.001,0.001,0.002,1.0358280458003333,-0.7430816914354654,95.45434978780996
8299,12.895748571882125,77.58283510604251,5.0,95.46008666052195,0.02,0.01,9.8,0.001,0.001,0.002,1.0014058611247225,-0.7334461829844889,95.46008666052195
8300,12.895747619366976,77.58284506057488,5.0,95.46579619893217,0.02,0.01,9.8,0.001,0.001,0.002,0.9665831274565131,-0.7236609941846456,95.46579619893217
8301,12.89574666586462,77.58285501501275,5.0,95.47147833960133,0.02,0.01,9.8,0.001,0.001,0.002,0.9313737734249238,-0.71372812197926,95.47147833960133
8302,12.895745711379837,77.58286496935646,5.0,95.47713301939463,0.02,0.01,9.8,0.001,0.001,0.002,0.8957918823021663,-0.7036495934506543,95.47713301939463
8303,12.89574475591742,77.58287492360638,5.0,95.48276017548233,0.02,0.01,9.8,0.001,0.001,0.002,0.85985168637017,-0.6934274654063849,95.48276017548233
8304,12.895743799482169,77.58288487776288,5.0,95.48835974534053,0.02,0.01,9.8,0.001,0.001,0.002,0.8235675612281613,-0.6830638239595639,95.48835974534053
8305,12.895742842078898,77.58289483182632,5.0,95.49393166675186,0.02,0.01,9.8,0.001,0.001,0.002,0.7869540200424678,-0.6725607841030987,95.49393166675186
8306,12.895741883712429,77.58290478579707,5.0,95.49947587780613,0.02,0.01,9.8,0.001,0.001,0.002,0.7500257077412856,-0.661920489278037,95.49947587780613
8307,12.895740924387594,77.5829147396755,5.0,95.50499231690105,0.02,0.01,9.8,0.001,0.001,0.002,0.712797395157269,-0.651145110936199,95.50499231690105
8308,12.895739964109241,77.58292469346199,5.0,95.51048092274291,0.02,0.01,9.8,0.001,0.001,0.002,0.6752839731189751,-0.6402368480970013,95.51048092274291
8309,12.895739002882223,77.58293464715692,5.0,95.51594163434727,0.02,0.01,9.8,0.001,0.001,0.002,0.6375004464950997,-0.6291979268986521,95.51594163434727
8310,12.895738040711404,77.58294460076065,5.0,95.5213743910396,0.02,0.01,9.8,0.001,0.001,0.002,0.5994619281925728,-0.6180306001439209,95.5213743910396
8311,12.89573707760166,77.58295455427358,5.0,95.52677913245599,0.02,0.01,9.8,0.001,0.001,0.002,0.5611836331114338,-0.6067371468403027,95.52677913245599
8312,12.895736113557879,77.58296450769609,5.0,95.53215579854381,0.02,0.01,9.8,0.001,0.001,0.002,0.5226808720593987,-0.5953198717350004,95.53215579854381
8313,12.895735148584954,77.58297446102856,5.0,95.5375043295624,0.02,0.01,9.8,0.001,0.001,0.002,0.48396904562758025,-0.5837811048445432,95.5375043295624
8314,12.895734182687793,77.58298441427138,5.0,95.54282466608367,0.02,0.01,9.8,0.001,0.001,0.002,0.4450636380302902,-0.5721232009792453,95.54282466608367
8315,12.895733215871312,77.58299436742494,5.0,95.54811674899284,0.02,0.01,9.8,0.001,0.001,0.002,0.40598021091189057,-0.5603485392627109,95.54811674899284
8316,12.895732248140439,77.58300432048965,5.0,95.55338051948904,0.02,0.01,9.8,0.001,0.001,0.002,0.3667343971221792,-0.5484595226462717,95.55338051948904
8317,12.895731279500108,77.58301427346588,5.0,95.55861591908598,0.02,0.01,9.8,0.001,0.001,0.002,0.32734189446328993,-0.5364585774185623,95.55861591908598
8318,12.895730309955267,77.58302422635404,5.0,95.56382288961261,0.02,0.01,9.8,0.001,0.001,0.002,0.2878184594111156,-0.5243481527104494,95.56382288961261
8319,12.895729339510872,77.58303417915454,5.0,95.56900137321377,0.02,0.01,9.8,0.001,0.001,0.002,0.24817990081276142,-0.5121307199951235,95.56900137321377
8320,12.89572836817189,77.58304413186777,5.0,95.57415131235078,0.02,0.01,9.8,0.001,0.001,0.002,0.20844207356304698,-0.4998087725838079,95.57415131235078
8321,12.895727395943295,77.58305408449414,5.0,95.57927264980216,0.02,0.01,9.8,0.001,0.001,0.002,0.16862087226315448,-0.48738482511689396,95.57927264980216
8322,12.895726422830075,77.58306403703405,5.0,95.58436532866422,0.02,0.01,9.8,0.001,0.001,0.002,0.12873222486254843,-0.47486141305071955,95.58436532866422
8323,12.895725448837226,77.58307398948791,5.0,95.58942929235168,0.02,0.01,9.8,0.001,0.001,0.002,0.08879208628840408,-0.4622410921402122,95.58942929235168
8324,12.895724473969752,77.58308394185615,5.0,95.59446448459833,0.02,0.01,9.8,0.001,0.001,0.002,0.04881643206367988,-0.4495264379172785,95.59446448459833
8325,12.895723498232668,77.58309389413915,5.0,95.59947084945766,0.02,0.01,9.8,0.001,0.001,0.002,0.008821251916950467,-0.4367200451651563,95.59947084945766
8326,12.895722521630999,77.58310384633737,5.0,95.60444833130343,0.02,0.01,9.8,0.001,0.001,0.002,-0.0311774566129306,-0.4238245273889644,95.60444833130343
8327,12.895721544169778,77.5831137984512,5.0,95.60939687483034,0.02,0.01,9.8,0.001,0.001,0.002,-0.07116369457580356,-0.4108425162822417,95.60939687483034
8328,12.895720565854049,77.58312375048105,5.0,95.61431642505461,0.02,0.01,9.8,0.001,0.001,0.002,-0.11112146800973961,-0.3977766611899655,95.61431642505461
8329,12.895719586688864,77.58313370242738,5.0,95.61920692731464,0.02,0.01,9.8,0.001,0.001,0.002,-0.15103479433807154,-0.3846296285678397,95.61920692731464
8330,12.895718606679285,77.58314365429058,5.0,95.62406832727156,0.02,0.01,9.8,0.001,0.001,0.002,-0.190887708762382,-0.3714041014380902,95.62406832727156
8331,12.895717625830384,77.5831536060711,5.0,95.62890057090986,0.02,0.01,9.8,0.001,0.001,0.002,-0.23066427064837963,-0.35810277884199687,95.62890057090986
8332,12.89571664414724,77.58316355776935,5.0,95.63370360453801,0.02,0.01,9.8,0.001,0.001,0.002,-0.2703485699015441,-0.34472837528903916,95.63370360453801
8333,12.895715661634945,77.58317350938579,5.0,95.638477374789,0.02,0.01,9.8,0.001,0.001,0.002,-0.30992473333140386,-0.3312836202028842,95.638477374789
8334,12.895714678298596,77.58318346092082,5.0,95.643221828621,0.02,0.01,9.8,0.001,0.001,0.002,-0.34937693100020556,-0.3177712573644504,95.643221828621
8335,12.895713694143302,77.58319341237491,5.0,95.64793691331789,0.02,0.01,9.8,0.001,0.001,0.002,-0.38868938255484825,-0.3041940443519223,95.64793691331789
8336,12.895712709174179,77.58320336374848,5.0,95.6526225764899,0.02,0.01,9.8,0.001,0.001,0.002,-0.42784636353898087,-0.2905547519779482,95.6526225764899
8337,12.895711723396351,77.58321331504197,5.0,95.65727876607416,0.02,0.01,9.8,0.001,0.001,0.002,-0.46683221168223976,-0.27685616372427263,95.65727876607416
8338,12.895710736814955,77.58322326625583,5.0,95.66190543033527,0.02,0.01,9.8,0.001,0.001,0.002,-0.5056313331651171,-0.26310107517357967,95.66190543033527
8339,12.895709749435133,77.58323321739049,5.0,95.6665025178659,0.02,0.01,9.8,0.001,0.001,0.002,-0.5442282088564447,-0.2492922934390712,95.6665025178659
8340,12.895708761262037,77.5832431684464,5.0,95.67106997758734,0.02,0.01,9.8,0.001,0.001,0.002,-0.5826074005205089,-0.23543263659155547,95.67106997758734
8341,12.89570777230083,77.58325311942403,5.0,95.67560775875009,0.02,0.01,9.8,0.001,0.001,0.002,-0.6207535569923056,-0.2215249330842989,95.67560775875009
8342,12.895706782556678,77.58326307032381,5.0,95.68011581093441,0.02,0.01,9.8,0.001,0.001,0.002,-0.6586514203179634,-0.2075720211758833,95.68011581093441
8343,12.89570579203476,77.5832730211462,5.0,95.68459408405087,0.02,0.01,9.8,0.001,0.001,0.002,-0.6962858318573955,-0.19357674835093808,95.68459408405087
8344,12.895704800740265,77.58328297189166,5.0,95.68904252834093,0.02,0.01,9.8,0.001,0.001,0.002,-0.7336417383477187,-0.17954197073898873,95.68904252834093
8345,12.895703808678386,77.58329292256064,5.0,95.69346109437748,0.02,0.01,9.8,0.001,0.001,0.002,-0.7707041979245154,-0.16547055253168097,95.69346109437748
8346,12.895702815854326,77.58330287315361,5.0,95.69784973306538,0.02,0.01,9.8,0.001,0.001,0.002,-0.8074583860980088,-0.15136536539814985,95.69784973306538
8347,12.895701822273297,77.58331282367102,5.0,95.70220839564203,0.02,0.01,9.8,0.001,0.001,0.002,-0.8438896016830835,-0.13722928789907285,95.70220839564203
8348,12.89570082794052,77.58332277411334,5.0,95.70653703367789,0.02,0.01,9.8,0.001,0.001,0.002,-0.8799832726791958,-0.12306520489917655,95.70653703367789
8349,12.895699832861222,77.58333272448104,5.0,95.71083559907701,0.02,0.01,9.8,0.001,0.001,0.002,-0.9157249620991395,-0.10887600697845641,95.71083559907701
8350,12.89569883704064,77.58334267477457,5.0,95.71510404407762,0.02,0.01,9.8,0.001,0.001,0.002,-0.9511003737437975,-0.09466458984235701,95.71510404407762
8351,12.89569784048402,77.58335262499442,5.0,95.71934232125258,0.02,0.01,9.8,0.001,0.001,0.002,-0.9860953579201269,-0.08043385373077966,95.71934232125258
8352,12.895696843196612,77.58336257514104,5.0,95.72355038350997,0.02,0.01,9.8,0.001,0.001,0.002,-1.0206959171010017,-0.06618670282616419,95.72355038350997
8353,12.89569584518368,77.58337252521491,5.0,95.72772818409359,0.02,0.01,9.8,0.001,0.001,0.002,-1.0548882115241827,-0.05192604466090789,95.72772818409359
8354,12.895694846450489,77.58338247521652,5.0,95.73187567658348,0.02,0.01,9.8,0.001,0.001,0.002,-1.088658564727742,-0.037654789523888225,95.73187567658348
8355,12.895693847002317,77.58339242514634,5.0,95.73599281489643,0.02,0.01,9.8,0.001,0.001,0.002,-1.121993469020617,-0.023375849866635764,95.73599281489643
8356,12.89569284684445,77.58340237500485,5.0,95.74007955328649,0.02,0.01,9.8,0.001,0.001,0.002,-1.1548795908856442,-0.009092139708923861,95.74007955328649
8357,12.895691845982176,77.58341232479252,5.0,95.74413584634551,0.02,0.01,9.8,0.001,0.001,0.002,-1.1873037763124603,0.005193425955961789,95.74413584634551
8358,12.895690844420798,77.58342227450984,5.0,95.7481616490036,0.02,0.01,9.8,0.001,0.001,0.002,-1.2192530560593031,0.01947793175602438,95.7481616490036
8359,12.895689842165623,77.5834322241573,5.0,95.75215691652967,0.02,0.01,9.8,0.001,0.001,0.002,-1.2507146508402125,0.03375846253556237,95.75215691652967
8360,12.895688839221966,77.58344217373539,5.0,95.7561216045319,0.02,0.01,9.8,0.001,0.001,0.002,-1.2816759764367145,0.04803210395013171,95.7561216045319
8361,12.895687835595151,77.58345212324458,5.0,95.76005566895823,0.02,0.01,9.8,0.001,0.001,0.002,-1.312124648731471,0.0622959430612005,95.76005566895823
8362,12.895686831290506,77.58346207268538,5.0,95.76395906609689,0.02,0.01,9.8,0.001,0.001,0.002,-1.3420484886614963,0.07654706893072968,95.76395906609689
8363,12.89568582631337,77.58347202205827,5.0,95.76783175257683,0.02,0.01,9.8,0.001,0.001,0.002,-1.3714355270897565,0.0907825732151326,95.76783175257683
8364,12.895684820669088,77.58348197136375,5.0,95.77167368536823,0.02,0.01,9.8,0.001,0.001,0.002,-1.4002740095927853,0.104999550758847,95.77167368536823
8365,12.895683814363009,77.58349192060233,5.0,95.775484821783,0.02,0.01,9.8,0.001,0.001,0.002,-1.4285524011620478,0.11919510018725629,95.775484821783
8366,12.895682807400496,77.58350186977448,5.0,95.77926511947521,0.02,0.01,9.8,0.001,0.001,0.002,-1.4562593908179173,0.1333663244987118,95.77926511947521
8367,12.895681799786914,77.58351181888071,5.0,95.78301453644161,0.02,0.01,9.8,0.001,0.001,0.002,-1.483383896134032,0.14751033165579008,95.78301453644161
8368,12.895680791527639,77.58352176792152,5.0,95.78673303102204,0.02,0.01,9.8,0.001,0.001,0.002,-1.5099150676698805,0.16162423517553676,95.78673303102204
8369,12.895679782628049,77.58353171689744,5.0,95.79042056189994,0.02,0.01,9.8,0.001,0.001,0.002,-1.5358422933105564,0.17570515471845022,95.79042056189994
8370,12.895678773093534,77.58354166580894,5.0,95.79407708810277,0.02,0.01,9.8,0.001,0.001,0.002,-1.5611552025115691,0.1897502166763383,95.79407708810277
8371,12.895677762929488,77.58355161465654,5.0,95.7977025690025,0.02,0.01,9.8,0.001,0.001,0.002,-1.585843670446667,0.20375655475880075,95.7977025690025
8372,12.895676752141313,77.58356156344075,5.0,95.80129696431604,0.02,0.01,9.8,0.001,0.001,0.002,-1.6098978220579214,0.21772131057807897,95.80129696431604
8373,12.895675740734417,77.58357151216208,5.0,95.80486023410572,0.02,0.01,9.8,0.001,0.001,0.002,-1.6333080360053702,0.23164163423250167,95.80486023410572
8374,12.895674728714214,77.58358146082104,5.0,95.80839233877967,0.02,0.01,9.8,0.001,0.001,0.002,-1.6560649485155345,0.24551468488799053,95.80839233877967
8375,12.895673716086128,77.58359140941815,5.0,95.81189323909234,0.02,0.01,9.8,0.001,0.001,0.002,-1.678159457126896,0.2593376313578541,95.81189323909234
8376,12.895672702855588,77.58360135795391,5.0,95.81536289614486,0.02,0.01,9.8,0.001,0.001,0.002,-1.6995827243305675,0.2731076526806122,95.81536289614486
8377,12.89567168902803,77.58361130642885,5.0,95.81880127138552,0.02,0.01,9.8,0.001,0.001,0.002,-1.7203261811052777,0.28682193869561023,95.81880127138552
8378,12.895670674608892,77.5836212548435,5.0,95.8222083266102,0.02,0.01,9.8,0.001,0.001,0.002,-1.7403815303449517,0.3004776906165529,95.8222083266102
8379,12.895669659603625,77.58363120319835,5.0,95.82558402396275,0.02,0.01,9.8,0.001,0.001,0.002,-1.7597407501772646,0.31407212160271597,95.82558402396275
8380,12.895668644017684,77.58364115149395,5.0,95.82892832593545,0.02,0.01,9.8,0.001,0.001,0.002,-1.7783960971723771,0.32760245732758464,95.82892832593545
8381,12.895667627856529,77.5836510997308,5.0,95.83224119536945,0.02,0.01,9.8,0.001,0.001,0.002,-1.7963401094402787,0.3410659365451412,95.83224119536945
8382,12.895666611125629,77.58366104790944,5.0,95.8355225954551,0.02,0.01,9.8,0.001,0.001,0.002,-1.8135656096152617,0.3544598116532807,95.8355225954551
8383,12.895665593830456,77.5836709960304,5.0,95.83877248973245,0.02,0.01,9.8,0.001,0.001,0.002,-1.830065707726975,0.3677813492545771,95.83877248973245
8384,12.89566457597649,77.5836809440942,5.0,95.84199084209158,0.02,0.01,9.8,0.001,0.001,0.002,-1.8458338039561477,0.3810278307141496,95.84199084209158
8385,12.895663557569216,77.58369089210137,5.0,95.84517761677306,0.02,0.01,9.8,0.001,0.001,0.002,-1.8608635912745055,0.3941965527143968,95.84517761677306
8386,12.895662538614129,77.58370084005244,5.0,95.84833277836832,0.02,0.01,9.8,0.001,0.001,0.002,-1.8751490579675585,0.40728482780672554,95.84833277836832
8387,12.895661519116723,77.58371078794795,5.0,95.85145629182003,0.02,0.01,9.8,0.001,0.001,0.002,-1.8886844900390778,0.42028998496003844,95.85145629182003
8388,12.895660499082506,77.58372073578843,5.0,95.85454812242253,0.02,0.01,9.8,0.001,0.001,0.002,-1.901464473496687,0.43320937010574256,95.85454812242253
8389,12.895659478516984,77.58373068357442,5.0,95.85760823582217,0.02,0.01,9.8,0.001,0.001,0.002,-1.9134838965174372,0.4460403466794903,95.85760823582217
8390,12.895658457425675,77.58374063130644,5.0,95.86063659801773,0.02,0.01,9.8,0.001,0.001,0.002,-1.924737951492358,0.458780296159154,95.86063659801773
8391,12.8956574358141,77.58375057898505,5.0,95.86363317536077,0.02,0.01,9.8,0.001,0.001,0.002,-1.9352221369494973,0.4714266185992488,95.86363317536077
8392,12.895656413687785,77.58376052661079,5.0,95.86659793455601,0.02,0.01,9.8,0.001,0.001,0.002,-1.944932259354489,0.48397673316156137,95.86659793455601
8393,12.895655391052264,77.58377047418419,5.0,95.86953084266172,0.02,0.01,9.8,0.001,0.001,0.002,-1.953864434787823,0.49642807864176763,95.86953084266172
8394,12.895654367913075,77.5837804217058,5.0,95.87243186709006,0.02,0.01,9.8,0.001,0.001,0.002,-1.962015090498408,0.5087781139921564,95.87243186709006
8395,12.89565334427576,77.58379036917616,5.0,95.87530097560744,0.02,0.01,9.8,0.001,0.001,0.002,-1.9693809663326576,0.5210243188402388,95.87530097560744
8396,12.895652320145869,77.58380031659583,5.0,95.87813813633494,0.02,0.01,9.8,0.001,0.001,0.002,-1.9759591160384273,0.5331641940030146,95.87813813633494
8397,12.895651295528959,77.58381026396533,5.0,95.88094331774855,0.02,0.01,9.8,0.001,0.001,0.002,-1.9817469084435608,0.5451952619970991,95.88094331774855
8398,12.895650270430586,77.58382021128524,5.0,95.88371648867962,0.02,0.01,9.8,0.001,0.001,0.002,-1.9867420285082562,0.5571150675442383,95.88371648867962
8399,12.895649244856319,77.5838301585561,5.0,95.88645761831519,0.02,0.01,9.8,0.001,0.001,0.002,-1.9909424782510823,0.5689211780724142,95.88645761831519
8400,12.895648218811726,77.58384010577845,5.0,95.88916667619827,0.02,0.01,9.8,0.001,0.001,0.002,-1.9943465775481597,0.5806111842123143,95.88916667619827
8401,12.895647192302382,77.58385005295285,5.0,95.89184363222826,0.02,0.01,9.8,0.001,0.001,0.002,-1.99695296480515,0.5921827002889614,95.89184363222826
8402,12.895646165333869,77.58386000007987,5.0,95.89448845666121,0.02,0.01,9.8,0.001,0.001,0.002,-1.9987605975019,0.6036333648086127,95.89448845666121
8403,12.895645137911773,77.58386994716004,5.0,95.89710112011022,0.02,0.01,9.8,0.001,0.001,0.002,-1.9997687526094376,0.6149608409407235,95.89710112011022
8404,12.895644110041683,77.58387989419393,5.0,95.89968159354574,0.02,0.01,9.8,0.001,0.001,0.002,-1.9999770268791583,0.626162816994774,95.89968159354574
8405,12.895643081729196,77.58388984118208,5.0,95.90222984829585,0.02,0.01,9.8,0.001,0.001,0.002,-1.9993853370041328,0.6372370068920709,95.90222984829585
8406,12.89564205297991,77.58389978812508,5.0,95.90474585604663,0.02,0.01,9.8,0.001,0.001,0.002,-1.9979939196524203,0.648181150632317,95.90474585604663
8407,12.895641023799433,77.58390973502347,5.0,95.90722958884248,0.02,0.01,9.8,0.001,0.001,0.002,-1.9958033313724135,0.6589930147547527,95.90722958884248
8408,12.895639994193374,77.58391968187782,5.0,95.90968101908639,0.02,0.01,9.8,0.001,0.001,0.002,-1.9928144483702106,0.6696703927940426,95.90968101908639
8409,12.895638964167347,77.58392962868868,5.0,95.91210011954027,0.02,0.01,9.8,0.001,0.001,0.002,-1.9890284661591637,0.6802111057304918,95.91210011954027
8410,12.89563793372697,77.58393957545663,5.0,95.91448686332525,0.02,0.01,9.8,0.001,0.001,0.002,-1.9844468990816855,0.6906130024347688,95.91448686332525
8411,12.895636902877868,77.58394952218222,5.0,95.91684122392198,0.02,0.01,9.8,0.001,0.001,0.002,-1.979071579703507,0.7008739601069345,95.91684122392198
8412,12.89563587162567,77.58395946886604,5.0,95.91916317517092,0.02,0.01,9.8,0.001,0.001,0.002,-1.9729046580807157,0.7109918847095974,95.91916317517092
8413,12.895634839976006,77.58396941550863,5.0,95.92145269127265,0.02,0.01,9.8,0.001,0.001,0.002,-1.9659486008997462,0.7209647113952926,95.92145269127265
8414,12.895633807934516,77.58397936211058,5.0,95.9237097467881,0.02,0.01,9.8,0.001,0.001,0.002,-1.9582061904907053,0.730790404927901,95.9237097467881
8415,12.895632775506838,77.58398930867246,5.0,95.92593431663892,0.02,0.01,9.8,0.001,0.001,0.002,-1.949680523714535,0.7404669600979275,95.92593431663892
8416,12.895631742698619,77.58399925519483,5.0,95.92812637610767,0.02,0.01,9.8,0.001,0.001,0.002,-1.9403750107242856,0.7499924021317985,95.92812637610767
8417,12.895630709515508,77.58400920167826,5.0,95.93028590083817,0.02,0.01,9.8,0.001,0.001,0.002,-1.930293373601055,0.759364787094803,95.93028590083817
8418,12.895629675963159,77.58401914812333,5.0,95.93241286683573,0.02,0.01,9.8,0.001,0.001,0.002,-1.9194396448652848,0.768582202287836,95.93241286683573
8419,12.89562864204723,77.58402909453062,5.0,95.9345072504674,0.02,0.01,9.8,0.001,0.001,0.002,-1.9078181658637723,0.7776427666377657,95.9345072504674
8420,12.895627607773381,77.58403904090069,5.0,95.93656902846229,0.02,0.01,9.8,0.001,0.001,0.002,-1.8954335850331339,0.7865446310812645,95.93656902846229
8421,12.895626573147279,77.58404898723413,5.0,95.93859817791176,0.02,0.01,9.8,0.001,0.001,0.002,-1.8822908560406115,0.7952859789421907,95.93859817791176
8422,12.895625538174594,77.58405893353151,5.0,95.94059467626973,0.02,0.01,9.8,0.001,0.001,0.002,-1.8683952358025306,0.8038650263023577,95.94059467626973
8423,12.895624502860997,77.5840688797934,5.0,95.9425585013529,0.02,0.01,9.8,0.001,0.001,0.002,-1.8537522823817323,0.8122800223655323,95.9425585013529
8424,12.895623467212166,77.5840788260204,5.0,95.94448963134104,0.02,0.01,9.8,0.001,0.001,0.002,-1.8383678527643705,0.8205292498148024,95.94448963134104
8425,12.895622431233782,77.58408877221308,5.0,95.94638804477714,0.02,0.01,9.8,0.001,0.001,0.002,-1.8222481005171256,0.8286110251629843,95.94638804477714
8426,12.89562139493153,77.58409871837202,5.0,95.94825372056775,0.02,0.01,9.8,0.001,0.001,0.002,-1.8053994733259904,0.8365236990962126,95.94825372056775
8427,12.895620358311096,77.5841086644978,5.0,95.95008663798315,0.02,0.01,9.8,0.001,0.001,0.002,-1.7878287104172212,0.8442656568105509,95.95008663798315
8428,12.89561932137817,77.58411861059102,5.0,95.95188677665762,0.02,0.01,9.8,0.001,0.001,0.002,-1.7695428398616586,0.8518353183414913,95.95188677665762
8429,12.89561828413845,77.58412855665223,5.0,95.95365411658963,0.02,0.01,9.8,0.001,0.001,0.002,-1.7505491757637406,0.8592311388864151,95.95365411658963
8430,12.895617246597633,77.58413850268205,5.0,95.9553886381421,0.02,0.01,9.8,0.001,0.001,0.002,-1.7308553153358892,0.8664516091198746,95.9553886381421
8431,12.895616208761417,77.58414844868105,5.0,95.95709032204256,0.02,0.01,9.8,0.001,0.001,0.002,-1.7104691358596384,0.873495255501562,95.95709032204256
8432,12.89561517063551,77.5841583946498,5.0,95.95875914938345,0.02,0.01,9.8,0.001,0.001,0.002,-1.6893987915350246,0.8803606405770847,95.95875914938345
8433,12.895614132225619,77.58416834058892,5.0,95.96039510162225,0.02,0.01,9.8,0.001,0.001,0.002,-1.6676527102187835,0.8870463632712687,95.96039510162225
8434,12.895613093537454,77.58417828649898,5.0,95.96199816058174,0.02,0.01,9.8,0.001,0.001,0.002,-1.6452395900535273,0.8935510591741093,95.96199816058174
8435,12.895612054576729,77.58418823238057,5.0,95.96356830845016,0.02,0.01,9.8,0.001,0.001,0.002,-1.6221683959885174,0.8998734008192355,95.96356830845016
8436,12.89561101534916,77.58419817823427,5.0,95.96510552778146,0.02,0.01,9.8,0.001,0.001,0.002,-1.5984483561937028,0.9060120979547792,95.96510552778146
8437,12.89560997586047,77.5842081240607,5.0,95.96660980149542,0.02,0.01,9.8,0.001,0.001,0.002,-1.5740889583687707,0.9119658978067067,95.96660980149542
8438,12.895608936116378,77.58421806986043,5.0,95.96808111287791,0.02,0.01,9.8,0.001,0.001,0.002,-1.5490999459480994,0.9177335853344994,95.96808111287791
8439,12.89560789612261,77.58422801563405,5.0,95.96951944558104,0.02,0.01,9.8,0.001,0.001,0.002,-1.5234913142034034,0.9233139834790827,95.96951944558104
8440,12.895606855884896,77.58423796138217,5.0,95.97092478362335,0.02,0.01,9.8,0.001,0.001,0.002,-1.4972733062459724,0.928705953403055,95.97092478362335
8441,12.895605815408965,77.58424790710536,5.0,95.97229711138998,0.02,0.01,9.8,0.001,0.001,0.002,-1.4704564089294587,0.9339083947231159,95.97229711138998
8442,12.89560477470055,77.58425785280423,5.0,95.97363641363286,0.02,0.01,9.8,0.001,0.001,0.002,-1.443051348655159,0.9389202457345932,95.97363641363286
8443,12.895603733765387,77.58426779847937,5.0,95.97494267547088,0.02,0.01,9.8,0.001,0.001,0.002,-1.415069087081825,0.9437404836281545,95.97494267547088
8444,12.895602692609216,77.58427774413138,5.0,95.97621588239004,0.02,0.01,9.8,0.001,0.001,0.002,-1.3865208167410346,0.9483681246985058,95.97621588239004
8445,12.895601651237778,77.58428768976086,5.0,95.97745602024358,0.02,0.01,9.8,0.001,0.001,0.002,-1.357417956560205,0.9528022245451591,95.97745602024358
8446,12.895600609656812,77.58429763536839,5.0,95.97866307525221,0.02,0.01,9.8,0.001,0.001,0.002,-1.3277721472954578,0.9570418782651766,95.97866307525221
8447,12.895599567872068,77.58430758095457,5.0,95.97983703400425,0.02,0.01,9.8,0.001,0.001,0.002,-1.2975952468751428,0.9610862206378158,95.97983703400425
8448,12.895598525889291,77.58431752652001,5.0,95.9809778834557,0.02,0.01,9.8,0.001,0.001,0.002,-1.2668993256571166,0.9649344263011154,95.9809778834557
8449,12.895597483714232,77.5843274720653,5.0,95.98208561093045,0.02,0.01,9.8,0.001,0.001,0.002,-1.2356966616006373,0.9685857099203445,95.98208561093045
8450,12.895596441352643,77.58433741759104,5.0,95.98316020412047,0.02,0.01,9.8,0.001,0.001,0.002,-1.2039997353552092,0.9720393263482465,95.98316020412047
8451,12.895595398810277,77.58434736309783,5.0,95.98420165108583,0.02,0.01,9.8,0.001,0.001,0.002,-1.1718212252687543,0.9752945707771355,95.98420165108583
8452,12.895594356092891,77.58435730858628,5.0,95.98520994025489,0.02,0.01,9.8,0.001,0.001,0.002,-1.1391740023163128,0.9783507788827086,95.98520994025489
8453,12.895593313206241,77.58436725405697,5.0,95.98618506042448,0.02,0.01,9.8,0.001,0.001,0.002,-1.1060711249516824,0.9812073269596304,95.98618506042448
8454,12.895592270156088,77.58437719951053,5.0,95.98712700075991,0.02,0.01,9.8,0.001,0.001,0.002,-1.0725258338844892,0.9838636320488258,95.98712700075991
8455,12.895591226948195,77.58438714494754,5.0,95.9880357507952,0.02,0.01,9.8,0.001,0.001,0.002,-1.0385515467839443,0.9863191520564315,95.9880357507952
8456,12.895590183588324,77.58439709036861,5.0,95.98891130043314,0.02,0.01,9.8,0.001,0.001,0.002,-1.0041618529118066,0.9885733858644359,95.98891130043314
8457,12.895589140082238,77.58440703577433,5.0,95.9897536399454,0.02,0.01,9.8,0.001,0.001,0.002,-0.9693705076871997,0.9906258734329514,95.9897536399454
8458,12.895588096435706,77.58441698116532,5.0,95.99056275997268,0.02,0.01,9.8,0.001,0.001,0.002,-0.9341914271842362,0.9924761958940836,95.99056275997268
